index,smi1,smi2,product,pro_from_smi1_name,similarity
35870,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,ClCl,COCCC1=Cc2nc1cc(Cl)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9333333333333332
35876,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,ClCl,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCBr)C(CCOC)=C3)c(Cl)c1CCOC,p105,0.8936170212765957
35884,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,ClCl,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(Cl)cc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9130434782608696
35886,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,ClCl,COCCC1=Cc2nc1cc(Cl)c1[nH]c(cc1CCBr)c1nc(ccc3[nH]c2cc3CCOC)C(CCOC)=C1,p105,0.9333333333333332
35892,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,ClCl,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(Cl)c1CCBr,p105,0.8936170212765957
35900,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1ccc1[nH]c(cc1CCBr)c1nc(c(I)cc3[nH]c2cc3CCOC)C(CCOC)=C1,p105,0.9130434782608696
35902,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1cc(I)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9333333333333332
35908,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCBr)C(CCOC)=C3)c(I)c1CCOC,p105,0.8936170212765957
35916,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(I)cc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9130434782608696
35918,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1cc(I)c1[nH]c(cc1CCBr)c1nc(ccc3[nH]c2cc3CCOC)C(CCOC)=C1,p105,0.9333333333333332
35924,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,II,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(I)c1CCBr,p105,0.8936170212765957
35930,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1ccc1[nH]c(cc1CCBr)c1nc(c(C#N)cc3[nH]c2cc3CCOC)C(CCOC)=C1,p105,0.9333333333333332
35931,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1cc(C#N)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9545454545454546
35934,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCBr)C(CCOC)=C3)c(C#N)c1CCOC,p105,0.9130434782608696
35938,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(C#N)cc3[nH]c2cc3CCBr)C(CCOC)=C1,p105,0.9333333333333332
35939,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1cc(C#N)c1[nH]c(cc1CCBr)c1nc(ccc3[nH]c2cc3CCOC)C(CCOC)=C1,p105,0.9545454545454546
35942,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCBr)C(CCOC)=C1,C#N,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(C#N)c1CCBr,p105,0.9130434782608696
35946,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1c(C)cc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9523809523809524
35947,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1cc(C)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.975609756097561
35950,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCOC)=C3)c(C)c1CCOC,p106,0.9302325581395348
35954,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(C)cc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9523809523809524
35955,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(cc(C)c3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.975609756097561
35958,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2c(C)c3CCC)C(CCOC)=C1,p106,0.9302325581395348
35964,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1c(Br)cc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
35966,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1cc(Br)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
35972,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCOC)=C3)c(Br)c1CCOC,p106,0.8695652173913043
35980,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(Br)cc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
35982,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(cc(Br)c3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
35988,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2c(Br)c3CCC)C(CCOC)=C1,p106,0.8695652173913043
35996,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1c(Cl)cc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
35998,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1cc(Cl)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
36004,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCOC)=C3)c(Cl)c1CCOC,p106,0.8695652173913043
36012,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(Cl)cc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
36014,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(cc(Cl)c3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
36020,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,ClCl,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2c(Cl)c3CCC)C(CCOC)=C1,p106,0.8695652173913043
36028,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1c(I)cc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
36030,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1cc(I)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
36036,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCOC)=C3)c(I)c1CCOC,p106,0.8695652173913043
36044,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(I)cc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.8888888888888888
36046,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(cc(I)c3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9090909090909092
36052,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,II,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2c(I)c3CCC)C(CCOC)=C1,p106,0.8695652173913043
36058,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1c(C#N)cc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9302325581395348
36059,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1cc(C#N)c1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9523809523809524
36062,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCOC)=C3)c(C#N)c1CCOC,p106,0.9090909090909092
36066,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(C#N)cc3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9302325581395348
36067,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(cc(C#N)c3[nH]c2cc3CCC)C(CCOC)=C1,p106,0.9523809523809524
36070,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,C#N,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2c(C#N)c3CCC)C(CCOC)=C1,p106,0.9090909090909092
36073,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1c(C)c2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9534883720930232
36076,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1cc2[nH]c1c(C)cc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,1.0
36077,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1cc2[nH]c1cc(C)c1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9534883720930232
36081,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1cc2[nH]c1ccc1nc(c3[nH]c(ccc4nc2C=C4CCOC)c(CCOC)c3C)C=C1CCOC,p107,0.9318181818181818
36084,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c([nH]3)c(C)cc3nc2C=C3CCOC)C=C1CCOC,p107,0.9761904761904762
36085,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,CBr,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(cc(C)c4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9534883720930232
36090,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1c(Br)c2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8723404255319149
36096,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1cc2[nH]c1c(Br)cc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9111111111111112
36098,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1cc2[nH]c1cc(Br)c1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36106,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1cc2[nH]c1ccc1nc(c3[nH]c(ccc4nc2C=C4CCOC)c(CCOC)c3Br)C=C1CCOC,p107,0.8723404255319149
36112,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c([nH]3)c(Br)cc3nc2C=C3CCOC)C=C1CCOC,p107,0.9111111111111112
36114,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,BrBr,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(cc(Br)c4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36122,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1c(Cl)c2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8723404255319149
36128,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1cc2[nH]c1c(Cl)cc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9111111111111112
36130,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1cc2[nH]c1cc(Cl)c1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36138,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1cc2[nH]c1ccc1nc(c3[nH]c(ccc4nc2C=C4CCOC)c(CCOC)c3Cl)C=C1CCOC,p107,0.8723404255319149
36144,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c([nH]3)c(Cl)cc3nc2C=C3CCOC)C=C1CCOC,p107,0.9111111111111112
36146,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,ClCl,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(cc(Cl)c4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36154,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1c(I)c2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8723404255319149
36160,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1cc2[nH]c1c(I)cc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9111111111111112
36162,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1cc2[nH]c1cc(I)c1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36170,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1cc2[nH]c1ccc1nc(c3[nH]c(ccc4nc2C=C4CCOC)c(CCOC)c3I)C=C1CCOC,p107,0.8723404255319149
36176,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c([nH]3)c(I)cc3nc2C=C3CCOC)C=C1CCOC,p107,0.9111111111111112
36178,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,II,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(cc(I)c4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.8913043478260869
36185,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1c(C#N)c2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9111111111111112
36188,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1cc2[nH]c1c(C#N)cc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9534883720930232
36189,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1cc2[nH]c1cc(C#N)c1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9318181818181818
36193,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1cc2[nH]c1ccc1nc(c3[nH]c(ccc4nc2C=C4CCOC)c(CCOC)c3C#N)C=C1CCOC,p107,0.9111111111111112
36196,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c([nH]3)c(C#N)cc3nc2C=C3CCOC)C=C1CCOC,p107,0.9534883720930232
36197,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,C#N,C=Cc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(cc(C#N)c4nc2C=C4CCOC)[nH]3)C=C1CCOC,p107,0.9318181818181818
36202,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1c(C)cc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9857142857142858
36203,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1cc(C)c1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,1.0
36206,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCC)=C3S(=O)(=O)N(C)CCCCCCNC)c(C)c1CCC,p110,0.9857142857142858
36210,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(C)cc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9857142857142858
36211,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(cc(C)c3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,1.0
36214,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,CBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2c(C)c3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9857142857142858
36220,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1c(Br)cc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9324324324324323
36222,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1cc(Br)c1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9452054794520548
36228,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCC)=C3S(=O)(=O)N(C)CCCCCCNC)c(Br)c1CCC,p110,0.9324324324324323
36236,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(Br)cc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9324324324324323
36238,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(cc(Br)c3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9452054794520548
36244,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,BrBr,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2c(Br)c3CCC)C(CCC)=C1S(=O)(=O)N(C)CCCCCCNC,p110,0.9324324324324323
