1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Lifetime,Filename
0.40213287,0.0,0.76871634,0.0,0.0,0.0,0.0,0.0,0.0,0.637943,0.5199364,0.42368072,0.18214041,0.1344989,0.0,0.0,0.0,0.041615486,0.0,0.0,0.0,0.026128173,0.16270053,1.1995444,0.0,0.19102722,0.0,0.0,0.0,0.2320703,0.0,0.29914486,0.0,242
0.0,0.14953637,0.25908995,0.0,0.15609014,0.08115244,0.0,0.7944257,0.049260378,0.0,0.0,0.0,0.0,0.5857685,0.0,0.32078773,0.05372727,0.0,0.0,0.0,0.48014218,0.9588895,0.09781182,0.59159756,0.27516174,0.5647317,0.0,0.0,0.47675765,0.56792563,0.8081763,0.0,0.0,243
0.0,0.18480194,0.0,0.0,0.23357224,0.16053975,0.0,0.61705434,0.10809243,0.0,0.0,0.0,0.0,0.63290054,0.047734916,0.2879066,0.077194214,0.0,0.0,0.0,0.41724768,0.8919761,0.0,0.82401943,0.0,0.61521596,0.0,0.0,0.3840849,0.6158993,0.51539445,0.0,0.0,244
0.2352553,0.22740066,0.50375974,0.0,0.47834587,0.1779871,0.0,1.0319788,0.103666306,0.0,0.0,0.0,0.0,0.6470427,0.07343441,0.4491436,0.14337409,0.0,0.0,0.0,0.6469639,1.1373256,0.06451428,0.73089504,0.0,0.6134539,0.0,0.0,0.6612005,0.61121285,0.7821708,0.0,0.0,245
1.0531989,1.0616544,1.3464828,0.6974374,0.8662324,1.0893666,0.63124466,0.9737343,1.0814359,1.4206393,0.0,0.0,0.0,1.4690797,0.3513078,0.4834125,0.97226405,0.0,0.7084404,0.68541896,0.0,0.94551,0.0,1.9270697,0.0,1.4015503,0.5359917,0.5886101,0.0027926452,1.3419807,0.0,0.0,0.0,246
0.0,0.0,0.6844075,0.0,0.0,0.0,0.0,0.20652485,0.0,0.0,0.43925935,0.44846946,0.28617966,0.11945325,0.0,0.0,0.0,0.088931054,0.0,0.0,0.0,0.42210633,0.49473107,1.4356999,0.44645452,0.16014147,0.0,0.0,0.0,0.19997191,0.8172488,0.3716343,0.0,247
0.0,0.014771104,0.0,0.0,0.0,0.0,0.0,0.45292202,0.0,0.0,0.060589492,0.10856187,0.0,0.46908182,0.0,0.14682156,0.0,0.0,0.0,0.0,0.31887135,0.72522473,0.17698205,0.34398174,0.2598207,0.46659982,0.0,0.0,0.2813924,0.47955626,0.8168285,0.057265997,0.0,248
0.0,0.0,0.016728163,0.0,0.0,0.0,0.0,0.28623548,0.0,0.0,0.27079362,0.30705947,0.17316407,0.24624228,0.0,0.0,0.0,0.0,0.0,0.0,0.027379423,0.5300282,0.44237876,0.71904325,1.5841893,0.2699855,0.0,0.0,0.013167419,0.29973674,1.1327524,0.25914645,0.0,249
0.38563132,0.34188282,0.78128505,0.0,0.3192792,0.28409064,0.0,0.9780129,0.2528864,0.0,0.0,0.0,0.0,0.7692918,0.086289465,0.4175055,0.24788868,0.0,0.0,0.0,0.40654325,1.0639602,0.0,1.1231585,0.25860357,0.7343592,0.0,0.085760415,0.46250567,0.72383505,0.38113284,0.0,0.0,250
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14802742,0.73420507,0.68520373,0.5015058,0.0,0.0,0.0,0.0,0.24980494,0.0,0.0,0.0,0.0,0.59748423,0.8924837,0.08942914,0.0,0.0,0.0,0.0,0.019050598,0.5194285,0.56269836,0.0,251
1.8874614,1.0638341,1.6997668,0.6804906,0.8997228,1.1008576,0.6179888,0.7810841,1.1151576,2.1862812,0.0,0.0,0.0,1.4439104,0.083402455,0.11476654,1.01583,0.0,0.68398225,0.6717349,0.0,0.55456644,0.0,1.1963897,0.0,1.3899174,0.5059262,0.58579594,0.0,1.3338919,0.0,0.0,0.0,252
0.0,0.497818,0.0,0.0,0.7580192,0.42268503,0.0,1.2970393,0.33656752,0.0,0.0,0.0,0.0,0.88112766,0.4515962,0.7929454,0.4022647,0.0,0.03414321,0.0,1.0549358,1.3605331,0.0,0.0,0.0,0.8144931,0.082349956,0.14747936,1.0713713,0.7938455,0.80044365,0.0,0.0,253
0.9311483,1.5107661,0.053216696,1.1027275,1.5340743,1.5212804,1.0273697,1.142297,1.4912376,1.6069434,0.0,0.0,0.0,1.8315439,0.7217359,0.7537848,1.463968,0.0,1.1229011,1.0864671,0.0,0.95296353,0.0,0.0,0.0,1.7217085,0.81373256,0.8353593,0.24821247,1.6349568,0.0,0.0,0.0,254
0.7962338,8.608613,0.10334957,8.741589,7.586974,8.872902,8.34841,6.6290426,8.611114,3.9421763,0.0,0.0,0.0,8.699464,7.852057,7.7123976,8.19145,0.0,8.836974,8.68041,4.613837,6.6476736,0.0,4.928121,0.0,7.930149,6.242843,5.450603,5.898148,7.3236227,0.0,0.0,0.0,255
0.84143233,0.0,0.6310133,0.0,0.0,0.0,0.0,0.0,0.0,0.8937535,0.48061308,0.38431185,0.07737064,0.17680162,0.0,0.0,0.0,0.0010232329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22965068,0.0,0.0,0.0,0.2679047,0.0,0.2684672,0.0,256
1.3406656,0.0,1.5133802,0.0,0.0,0.0,0.0,0.0,0.0,1.1692257,0.5689195,0.43612647,0.10964477,0.13115555,0.0,0.0,0.0,0.027837574,0.0,0.0,0.0,0.0,0.0,0.61208105,0.0,0.1932959,0.0,0.0,0.0,0.2355364,0.0,0.2930022,0.0,257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47696564,0.4588191,0.33271867,0.08053887,0.0,0.0,0.0,0.109671235,0.0,0.0,0.0,0.17221421,0.51081073,0.5170779,1.9266784,0.13148993,0.0,0.0,0.0,0.17506707,0.9590957,0.38012856,0.0,258
0.7382343,0.0,1.3836031,0.0,0.0,0.0,0.0,0.1260085,0.0,0.42725515,0.4827252,0.41478276,0.17130649,0.15761912,0.0,0.0,0.0,0.034410536,0.0,0.0,0.0,0.23961961,0.20243049,1.9484396,0.0,0.20647347,0.0,0.0,0.0,0.24497926,0.0,0.29771686,0.0,259
0.0,2.1906447,0.0,1.857819,2.110504,2.2047238,1.7467768,2.2063127,2.0869477,0.033232093,0.0,0.0,0.0,2.5320036,2.0434527,2.2137837,2.0108552,0.0,1.9048384,1.8276755,1.7784247,2.3990393,0.0,1.0283451,0.0,2.3240619,1.3917875,1.273315,1.9923671,2.1805956,0.0,0.0,0.0,260
0.91021574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9174292,0.6193366,0.47546384,0.0,0.090620875,0.0,0.0,0.0,0.02481991,0.0,0.0,0.0,0.0,0.0,0.0,0.24383593,0.16332209,0.0,0.0,0.0,0.21077809,0.0,0.3424937,0.0,261
2.2103674,2.920096,0.954023,2.593557,2.6487174,2.9653654,2.4601295,1.8650949,2.9748602,3.5498214,0.0,0.0,0.0,3.1551867,1.5906918,1.4629818,2.8773494,0.0,2.6114354,2.5762916,0.0,1.3340609,0.0,0.0,0.0,2.9432435,1.8378484,1.7517922,0.32377386,2.759207,0.0,0.0,0.0,262
0.0,0.18551171,0.45336068,0.0,0.29066384,0.110455155,0.0,0.9592417,0.0685339,0.0,0.0,0.0,0.0,0.61482424,0.053752422,0.4232599,0.090688944,0.0,0.0,0.0,0.6248464,1.0871152,0.11762321,0.72172403,0.118442535,0.5860717,0.0,0.0,0.61351264,0.5863639,0.9199548,0.0,0.0,263
0.0,1.7384843,0.0,1.4239081,1.3195174,1.726895,1.3274693,1.641484,1.6913092,0.3466332,0.0,0.0,0.0,2.1313832,1.449863,1.6536655,1.5706131,0.0,1.4583639,1.400726,1.0998477,1.8730428,0.0,1.3355489,0.3150835,1.9777837,1.0772903,1.0154419,1.3697807,1.8657875,0.0,0.0,0.0,264
0.28306085,0.0,0.42164183,0.0,0.0,0.0,0.0,0.0,0.0,0.5938709,0.8723791,0.7777412,0.5941365,0.0,0.0,0.0,0.0,0.33433726,0.0,0.0,0.0,0.0,0.5821787,0.01489687,1.593082,0.0,0.0,0.0,0.0,0.0,0.18784332,0.6549546,0.0,265
1.7027435,0.4022951,0.56571364,0.0,0.56812406,0.24833643,0.0,0.91453755,0.28855705,0.053996205,0.0,0.0,0.0,0.70935434,0.0,0.0,0.429608,0.0,0.0,0.0,0.0,0.37719882,0.0,0.0,0.0,0.679884,0.0,0.058784068,0.0,0.6747818,0.0,0.0,0.0,266
1.0498167,2.1419702,1.2675655,1.7545117,2.1754467,2.1328864,1.6520274,2.618262,2.0162265,0.0,0.0,0.0,0.0,2.4662182,1.8049359,2.1644669,1.999927,0.0,1.7977957,1.725973,1.6365983,2.5301585,0.0,1.7598615,0.0,2.2574234,1.3174636,1.2180448,1.9542073,2.1173475,0.0,0.0,0.0,267
0.022025287,0.47211397,0.07100868,0.0,0.6104958,0.38973486,0.0,1.265085,0.3244828,0.0,0.0,0.0,0.0,0.8659163,0.37178272,0.7369478,0.37675548,0.0,0.0126315355,0.0,0.9437241,1.3281337,0.0,0.111150265,0.0,0.8046536,0.06760985,0.13867027,0.95236087,0.7852983,0.77956367,0.0,0.0,268
1.3992796,1.1007689,1.2568777,0.5981406,1.3223424,1.0203551,0.5463593,2.008151,0.9357784,0.0,0.0,0.0,0.0,1.4355881,0.83046967,1.211854,1.0098553,0.0,0.6332823,0.5734955,1.0844151,1.7978976,0.0,0.5587187,0.0,1.3151398,0.49930042,0.5177775,1.2709409,1.2520857,0.0,0.0,0.0,269
4.8222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.473623,1.5044913,1.0145279,0.0,0.0,0.0,0.0,0.0,0.2981439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319279,0.0,270
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23313119,0.0,0.0,0.1892345,0.18342543,0.04629779,0.35700572,0.0,0.0,0.0,0.0,0.0,0.0,0.003574282,0.5477123,0.2514788,1.1679316,1.3666115,0.37718302,0.0,0.0,0.0,0.3992936,0.87294006,0.1197595,0.0,271
0.0,0.17609525,0.0,0.0,0.16258109,0.10764861,0.0,0.75991607,0.056982756,0.0,0.0,0.0,0.0,0.6127301,0.16017038,0.4844362,0.06706858,0.0,0.0,0.0,0.81896794,1.0427994,0.1696912,0.0044202805,0.4140873,0.58402085,0.0,0.0,0.73025346,0.5847819,1.1951345,0.0,0.0,272
1.4066722,2.7331157,1.3260412,2.4828997,2.4322078,2.8522816,2.3439786,2.1181333,2.7736812,2.4249883,0.0,0.0,0.0,3.0695674,1.8847022,1.9186196,2.587932,0.0,2.507896,2.4622192,0.3920483,2.065444,0.0,2.7920763,0.0,2.8546243,1.7946041,1.6715014,1.0565338,2.6748807,0.0,0.0,0.0,273
0.30715978,0.0,0.87865806,0.0,0.0,0.0,0.0,0.0,0.0,0.25494683,0.64288205,0.58875823,0.37506998,0.0,0.0,0.0,0.0,0.17109662,0.0,0.0,0.0,0.080417335,0.44732463,1.4092813,0.0,0.050594598,0.0,0.0,0.0,0.102047384,0.22193384,0.46775785,0.0,274
0.09730983,0.1499821,0.51066625,0.0,0.21113336,0.063217044,0.0,0.95599914,0.03884065,0.0,0.0,0.0,0.0,0.5843223,0.0,0.37971133,0.062292457,0.0,0.0,0.0,0.5434598,1.0498776,0.15385103,0.888607,0.7094413,0.560178,0.0,0.0,0.565207,0.56270134,0.9942434,0.0,0.0,275
0.30842924,1.1332263,0.0,0.6478089,1.2248018,1.0436145,0.5938039,1.71066,0.9744129,0.0,0.0,0.0,0.0,1.4654076,0.93391067,1.227198,1.0368118,0.0,0.6869179,0.6221336,1.1235418,1.6262062,0.0,0.0,0.0,1.3447206,0.533418,0.5451161,1.3121046,1.280252,0.0,0.0,0.0,276
0.0,0.0,0.38700044,0.0,0.0,0.0,0.0,0.5877811,0.0,0.0,0.124191284,0.19259602,0.026185036,0.38068473,0.0,0.10271245,0.0,0.0,0.0,0.0,0.2831394,0.79467994,0.32971907,1.0193934,0.59549856,0.38424236,0.0,0.0,0.26287976,0.4030841,1.0256641,0.15634942,0.0,277
0.0,0.0,0.4077202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297623,0.6028269,0.44922435,0.0,0.0,0.0,0.0,0.20509234,0.0,0.0,0.0,0.11330712,0.59637,1.0722103,0.7136446,0.019957185,0.0,0.0,0.0,0.07317549,0.73996735,0.5038354,0.0,278
0.0,0.0,0.29983842,0.0,0.0,0.0,0.0,0.37145108,0.0,0.0,0.27677566,0.31427085,0.112468004,0.2718271,0.0,0.0,0.0,0.0,0.0,0.0,0.057163656,0.61366856,0.3461231,1.1074553,0.0,0.29121423,0.0,0.0,0.00088672247,0.31918013,0.6906166,0.24753672,0.0,279
0.33164382,0.82850635,0.0,0.32849205,1.3574533,0.7998487,0.28632343,1.6194394,0.65395105,0.0,0.0,0.0,0.0,1.181503,0.7689819,1.0713656,0.73686194,0.0,0.3692596,0.3031646,1.2566193,1.630336,0.0,0.0,0.0,1.0824299,0.31543726,0.34730417,1.3217593,1.0389905,0.19138217,0.0,0.0,280
0.0,0.16529322,0.0,0.0,0.046382308,0.08601105,0.0,0.7068926,0.07009196,0.0,0.0,0.0,0.0,0.61350924,0.059862494,0.39793354,0.057321787,0.0,0.0,0.0,0.5981307,0.96193194,0.10484421,0.48682785,0.92661214,0.5917493,0.0,0.0,0.55135894,0.5928914,1.035631,0.0,0.0,281
0.0,0.0,0.09708047,0.0,0.0,0.0,0.0,0.28215092,0.0,0.0,0.27913588,0.30958736,0.15575004,0.25222975,0.0,0.0,0.0,0.0,0.0,0.0,0.0046362877,0.5320046,0.4003005,0.85156345,0.9178885,0.27639592,0.0,0.0,0.0,0.30586785,0.96970654,0.25169092,0.0,282
1.2523504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196202,0.6958953,0.5308963,0.02118218,0.03172168,0.0,0.0,0.0,0.062708735,0.0,0.0,0.0,0.0,0.0,0.0,0.33018053,0.114751756,0.0,0.0,0.0,0.16719747,0.0,0.39002582,0.0,283
1.0325917,0.0,1.7268219,0.0,0.0,0.0,0.0,0.0,0.0,0.42074525,0.72760886,0.664039,0.4326148,0.0,0.0,0.0,0.0,0.22950375,0.0,0.0,0.0,0.0,0.46372294,1.5317473,0.0,0.0,0.0,0.0,0.0,0.0407255,0.0,0.54198426,0.0,284
0.0,3.83002,0.0,3.6343575,3.4084136,3.9203415,3.4490876,3.2275631,3.7753944,1.2833688,0.0,0.0,0.0,4.117337,3.4816005,3.5420725,3.5830197,0.0,3.690611,3.5975933,2.3390446,3.4051883,0.0,2.2292354,0.0,3.7714071,2.6404557,2.3524668,2.8526528,3.5095968,0.0,0.0,0.0,285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54055524,0.34629685,0.2784531,0.026809692,0.26896292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025351048,0.0,0.409001,0.30938202,0.0,0.0,0.0,0.3400343,0.0,0.18315554,0.0,286
0.0,4.8059564,0.0,4.5815673,4.745661,4.8989916,4.365856,4.1845617,4.66575,0.9591913,0.0,0.0,0.0,4.9845705,4.56072,4.5778685,4.5576506,0.0,4.6595855,4.533391,3.323034,4.1986475,0.0,0.70493126,0.0,4.532298,3.3163128,2.922289,3.9231002,4.2032166,0.0,0.0,0.0,287
1.4527793,1.3869337,0.38940454,0.96244776,1.272449,1.3747061,0.893739,1.0213797,1.3828442,1.8658717,0.0,0.0,0.0,1.7033849,0.46090382,0.47290987,1.3564017,0.0,0.9759749,0.94862235,0.0,0.7080226,0.0,0.0,0.0,1.6112323,0.7059563,0.7546901,0.0,1.5347202,0.0,0.0,0.0,288
1.2978992,0.0,1.5687854,0.0,0.0,0.0,0.0,0.0,0.0,0.97941303,0.5456202,0.4259063,0.14437354,0.12563014,0.0,0.0,0.0,0.0413388,0.0,0.0,0.0,0.0,0.03795135,0.8809314,0.0,0.186724,0.0,0.0,0.0,0.22888929,0.0,0.30148435,0.0,289
2.14944,2.9146214,0.7356398,2.5915875,2.5484428,2.9503932,2.458295,1.7682154,2.978712,3.689744,0.0,0.0,0.0,3.1482062,1.5492384,1.3938951,2.8734627,0.0,2.6080694,2.574892,0.0,1.225547,0.0,0.0,0.0,2.9402108,1.8332968,1.7514133,0.22347662,2.7571473,0.0,0.0,0.0,290
0.2586885,1.4156424,0.20823336,1.0906767,1.0615389,1.4398361,1.0074599,1.059235,1.4398336,1.5397081,0.0,0.0,0.0,1.8127375,0.7665345,0.84147274,1.301774,0.0,1.1075765,1.075982,0.0,1.1142378,0.0,1.3903227,0.0,1.7141609,0.8156834,0.8240362,0.31239012,1.6289918,0.0,0.0,0.0,291
0.5446744,0.0,1.1817816,0.0,0.0,0.0,0.0,0.1476116,0.0,0.31078196,0.41476738,0.35871953,0.12697625,0.20789123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27256328,0.18307233,1.5180564,0.0,0.24974805,0.0,0.0,0.0,0.28427148,0.0,0.2532494,0.0,292
0.0,0.72151196,0.0,0.27522826,0.82658505,0.6800196,0.23005795,1.2314644,0.595826,0.0,0.0,0.0,0.0,1.1175876,0.655086,0.9177331,0.6016103,0.0,0.30965436,0.25269687,1.0334462,1.4168873,0.0,0.2077446,0.0,1.0386357,0.27485663,0.3151273,1.0559622,1.001307,0.32736015,0.0,0.0,293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13237852,0.0,0.33316445,0.16574067,0.11466193,0.0,0.42848158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21694458,0.0,0.0,0.82867444,0.44904357,0.0,0.0,0.0,0.46707594,0.0,0.03587246,0.0,294
0.09964913,0.8269167,0.0,0.32810366,1.2810783,0.79117036,0.28587043,1.4850478,0.65814424,0.0,0.0,0.0,0.0,1.1754549,0.7651976,1.0053308,0.7315693,0.0,0.36794496,0.3026625,1.1625438,1.5240827,0.0,0.0,0.0,1.0793769,0.3119195,0.34716004,1.2198471,1.0369122,0.05108857,0.0,0.0,295
0.22175479,0.16972208,0.71112776,0.0,0.23331547,0.09553313,0.0,0.9555263,0.06517041,0.0,0.0,0.0,0.0,0.6043858,0.0,0.36108565,0.082046986,0.0,0.0,0.0,0.4789492,1.0442983,0.09804499,1.0079775,0.52595675,0.5802695,0.0,0.0,0.51675034,0.5815116,0.8579383,0.0,0.0,296
3.0375867,1.1470557,0.49507046,0.63781416,0.94243383,1.0726055,0.5926573,0.0,1.2428823,4.2848415,0.0,0.0,0.0,1.3712542,0.0,0.0,1.276324,0.0,0.624565,0.6369597,0.0,0.0,0.0,0.0,0.0,1.3499691,0.41199905,0.5826978,0.0,1.3041005,0.0,0.0,0.0,297
0.0,0.024954796,0.0,0.0,0.0,0.0,0.0,0.5396539,0.0,0.0,0.02783686,0.08084035,0.0,0.48942083,0.0,0.21505034,0.0,0.0,0.0,0.0,0.42437074,0.8399695,0.1999178,0.8907747,0.43659472,0.48422545,0.0,0.0,0.35215688,0.4953041,0.9482801,0.037128568,0.0,298
0.0,0.3001604,0.0,0.0,0.21420741,0.2256192,0.0,0.77766037,0.2058729,0.0,0.0,0.0,0.0,0.730058,0.15353793,0.43990546,0.19633555,0.0,0.0,0.0,0.52665985,0.97322005,0.0,0.17116785,0.49288154,0.6974421,0.0,0.06163484,0.56763756,0.6901129,0.6696768,0.0,0.0,299
0.0,0.0,0.108881116,0.0,0.0,0.0,0.0,0.12393185,0.0,0.0,0.3904382,0.4032268,0.2781723,0.14040977,0.0,0.0,0.0,0.073667735,0.0,0.0,0.0,0.35100764,0.50685906,0.76688004,1.9046129,0.17964303,0.0,0.0,0.0,0.21790701,1.0638828,0.3444944,0.0,300
0.0,0.19157791,0.030014753,0.0,0.28564167,0.150509,0.0,0.7794409,0.095018506,0.0,0.0,0.0,0.0,0.63308674,0.07572204,0.37941682,0.08822334,0.0,0.0,0.0,0.56229085,1.0146842,0.03687501,0.7919321,0.0,0.60852504,0.0,0.0,0.53254986,0.6083184,0.7368469,0.0,0.0,301
3.0854652,1.3847398,0.0,0.87840044,0.89717126,1.2576951,0.82618475,0.0,1.5088763,5.0297813,0.0,0.0,0.0,1.5679605,0.0,0.0,1.5318639,0.0,0.8615335,0.8785621,0.0,0.0,0.0,0.0,0.0,1.539253,0.56479913,0.73323125,0.0,1.4803147,0.0,0.0,0.0,302
0.0,0.2844478,0.0,0.0,0.2436279,0.2548839,0.0,0.36573684,0.24488437,0.3095274,0.0,0.0,0.0,0.7064133,0.0,0.036584973,0.22497118,0.0,0.0,0.0,0.0,0.49799046,0.0,0.0,0.0,0.6953841,0.0,0.064528525,0.0,0.69216084,0.0,0.0,0.0,303
0.0,0.0,0.33679736,0.0,0.0,0.0,0.0,0.31710047,0.0,0.0,0.21149367,0.20625806,0.02977717,0.3509274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5796725,0.2075845,1.4519887,0.26957536,0.37067193,0.0,0.0,0.0,0.39318967,0.58941984,0.1365732,0.0,304
0.0,1.8899814,0.0,1.5150915,1.5582924,1.8406879,1.4220748,1.4658864,1.8330083,0.9722924,0.0,0.0,0.0,2.2016752,1.3779497,1.408539,1.7821338,0.0,1.54822,1.4918393,0.550035,1.4172988,0.0,0.0,0.0,2.044281,1.1206131,1.0763133,0.9941157,1.9283764,0.0,0.0,0.0,305
0.21799093,0.09524524,0.5687249,0.0,0.08357656,0.0,0.0,0.867418,0.0,0.0,0.0,0.041776538,0.0,0.527453,0.0,0.2595423,0.021862864,0.0,0.0,0.0,0.34451497,0.90816313,0.17503476,0.61295414,1.1824673,0.511377,0.0,0.0,0.4144918,0.51841503,0.9346802,0.03710413,0.0,306
0.108053565,0.0,0.60462713,0.0,0.0,0.0,0.0,0.0,0.0,0.0344404,0.6776352,0.6424315,0.4868927,0.0,0.0,0.0,0.0,0.24175501,0.0,0.0,0.0,0.0,0.60530746,0.8850174,1.2401247,0.0,0.0,0.0,0.0,0.034692943,0.64107704,0.54826057,0.0,307
0.06984395,1.2367474,0.16839063,0.8993708,0.91771674,1.2550713,0.8232331,1.0878291,1.2347174,0.977098,0.0,0.0,0.0,1.649271,0.7413302,0.8763666,1.1093023,0.0,0.919027,0.8833326,0.19067971,1.2311938,0.0,1.594666,0.0,1.5571887,0.69054,0.7041003,0.4908775,1.483314,0.0,0.0,0.0,308
0.0,0.0,0.115855575,0.0,0.0,0.0,0.0,0.16408062,0.0,0.0,0.41295296,0.41376394,0.21696436,0.1708318,0.0,0.0,0.0,0.041612864,0.0,0.0,0.0,0.4373368,0.40922928,1.2818155,0.0,0.2066797,0.0,0.0,0.0,0.2430427,0.6443987,0.31981683,0.0,309
1.3459518,0.9204985,0.94649696,0.39502442,1.3876822,0.8584584,0.3522706,1.9549901,0.7381803,0.0,0.0,0.0,0.0,1.2568989,0.7012562,1.113065,0.84498286,0.0,0.43225014,0.3705802,1.1416593,1.7488147,0.0,0.41338778,0.0,1.1488543,0.3595428,0.39325076,1.302388,1.0988328,0.09444833,0.0,0.0,310
0.52229285,0.0,1.2757661,0.0,0.0,0.0,0.0,0.21981463,0.0,0.0,0.48328328,0.45951396,0.2437095,0.12236422,0.0,0.0,0.0,0.076019704,0.0,0.0,0.0,0.36587268,0.37565958,1.8620963,0.0,0.166794,0.0,0.0,0.0,0.20704353,0.31446004,0.35799474,0.0,311
0.0,0.13883197,0.31776726,0.0,0.21920943,0.08191335,0.0,0.8292525,0.041120768,0.0,0.0,0.0,0.0,0.583291,0.0,0.34222686,0.04202676,0.0,0.0,0.0,0.5124471,1.0104779,0.1154269,1.0322189,0.19474983,0.563287,0.0,0.0,0.50405943,0.56650734,0.8646636,0.0,0.0,312
0.0,0.13379288,0.0,0.0,0.1837467,0.08661473,0.0,0.64353716,0.042363882,0.0,0.0,0.008592367,0.0,0.57653695,0.021010578,0.2908439,0.03287363,0.0,0.0,0.0,0.46932745,0.89078104,0.077659965,0.47336292,0.0,0.559502,0.0,0.0,0.44553012,0.56391126,0.7367039,0.0,0.0,313
2.4593668,1.7088088,0.0,1.2424482,1.0166435,1.5659734,1.1735978,0.06938926,1.8286843,4.885827,0.0,0.0,0.0,1.8942401,0.0,0.0,1.8191173,0.0,1.2315398,1.2396351,0.0,0.0,0.0,0.0,0.0,1.8322525,0.8292325,0.9502807,0.0,1.7482226,0.0,0.0,0.0,314
0.52970266,0.0,1.0590893,0.0,0.0,0.0,0.0,0.01614245,0.0,0.098804355,0.6501758,0.6190356,0.4009018,0.0,0.0,0.0,0.0,0.19289008,0.0,0.0,0.0,0.17853695,0.50915194,1.6743565,0.0,0.029624581,0.0,0.0,0.0,0.08199811,0.28712225,0.50390804,0.0,315
0.0,0.40130138,0.12277055,0.0,0.53999615,0.3353759,0.0,1.1383269,0.27034187,0.0,0.0,0.0,0.0,0.8122229,0.30722982,0.657253,0.29976213,0.0,0.0,0.0,0.8610895,1.2641385,0.0,0.42537594,0.0,0.7607121,0.02927351,0.10565251,0.8516259,0.7458704,0.77080417,0.0,0.0,316
0.77759695,0.1292665,1.0299581,0.0,0.090236664,0.021431804,0.0,0.9512351,0.02132833,0.0,0.0,0.024450243,0.0,0.5450972,0.0,0.21499115,0.06784129,0.0,0.0,0.0,0.22620882,0.88843673,0.11082578,0.46443176,1.1133671,0.52667046,0.0,0.0,0.32895502,0.5323502,0.71664786,0.025993407,0.0,317
0.0,1.8139108,0.0,1.4905275,1.6112306,1.8383874,1.3919218,1.691616,1.7673607,0.59918284,0.0,0.0,0.0,2.1917708,1.4597208,1.6342919,1.6611545,0.0,1.5239474,1.467645,1.0195549,1.8763578,0.0,1.524447,0.0,2.0341854,1.119699,1.057445,1.2896016,1.9179459,0.0,0.0,0.0,318
0.12378007,0.0,0.15004098,0.0,0.0,0.0,0.0,0.16851504,0.0,0.079829454,0.2692873,0.24325198,0.033931375,0.29814792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21088839,0.12760568,0.010802269,1.3894855,0.32708544,0.0,0.0,0.0,0.35437536,0.22442484,0.18090254,0.0,319
2.5878377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4413419,0.98064864,0.71819186,0.06719923,0.0,0.0,0.0,0.0,0.16845274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03410396,0.0,0.53087234,0.0,320
0.0,1.1816715,0.09507394,0.8539387,1.0097244,1.2308601,0.7779615,1.1011946,1.1753697,0.79993844,0.0,0.0,0.0,1.6115215,0.77832323,0.9419545,1.0445065,0.0,0.8755778,0.83757794,0.39621735,1.3467655,0.0,2.1964505,0.0,1.5212038,0.6647318,0.6742801,0.6186162,1.4497693,0.0,0.0,0.0,321
0.1007213,3.8312855,0.0,3.630569,3.403828,3.913282,3.4460688,3.2706094,3.7792645,1.3278484,0.0,0.0,0.0,4.1170096,3.427838,3.51581,3.5928392,0.0,3.6853771,3.5945382,2.2575438,3.3967466,0.0,2.3581393,0.0,3.7717237,2.6360786,2.3520286,2.8029969,3.5098608,0.0,0.0,0.0,322
0.0,0.43413734,0.29551792,0.0,0.3621298,0.37737262,0.0,0.9382862,0.34663343,0.0,0.0,0.0,0.0,0.8607698,0.21453363,0.52169925,0.332016,0.0,0.016087055,0.0,0.52005166,1.0948666,0.0,0.7787523,0.29402113,0.8174977,0.06727368,0.14890754,0.568918,0.8002779,0.36053133,0.0,0.0,323
0.27661836,0.39220715,0.5615703,0.0,0.27041793,0.3053167,0.0,1.0545328,0.29008925,0.0,0.0,0.0,0.0,0.8111965,0.14110154,0.5152387,0.29999053,0.0,0.0,0.0,0.5231149,1.1183121,0.0,0.74129725,1.0145743,0.76859254,0.021398127,0.11090201,0.5780885,0.7543799,0.572896,0.0,0.0,324
